sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:7:27:30:272965,-2.1,4.57,-119.08,0.07,-0.04,0.98,0.98,0.98
6:7:27:30:273060,-2.14,4.42,-119.01,0.07,-0.04,0.98,0.98,0.98
6:7:27:30:273157,-2.13,4.53,-118.92,0.07,-0.04,0.97,0.97,0.98
6:7:27:30:273267,-1.98,4.45,-118.93,0.07,-0.04,0.98,0.98,0.98
6:7:27:31:273657,-1.67,4.32,-118.7,0.08,-0.03,0.98,0.98,0.98
6:7:27:31:273754,-1.48,4.05,-118.6,0.06,-0.03,0.98,0.98,0.98
6:7:27:31:273849,-1.4,3.95,-118.48,0.07,-0.03,0.98,0.99,0.98
6:7:27:31:273945,-1.37,3.99,-118.36,0.07,-0.03,0.97,0.97,0.98
6:7:27:31:274041,-1.33,4.14,-118.3,0.08,-0.02,0.98,0.98,0.98
6:7:27:31:274152,-1.3,4.21,-118.34,0.07,-0.02,0.97,0.97,0.98
6:7:27:31:274265,-1.17,4.05,-118.52,0.07,-0.03,0.97,0.97,0.97
6:7:27:32:274642,-1.04,3.21,-118.45,0.06,-0.02,0.97,0.97,0.97
6:7:27:32:274754,-0.88,3.1,-118.48,0.05,-0.02,0.98,0.98,0.97
6:7:27:32:274866,-0.69,2.82,-118.46,0.04,-0.02,0.98,0.98,0.98
6:7:27:32:274962,-0.66,2.66,-118.29,0.04,-0.02,0.98,0.98,0.98
6:7:27:32:275057,-0.81,2.66,-118.18,0.06,-0.02,0.98,0.98,0.98
6:7:27:32:275154,-0.87,2.76,-118.32,0.06,-0.02,0.97,0.97,0.98
6:7:27:32:275265,-0.78,2.67,-118.61,0.05,-0.03,0.98,0.98,0.98
6:7:27:33:275654,3.25,3.63,-120.51,0.09,0.01,0.95,0.96,0.97
6:7:27:33:275783,4.32,3.21,-121.41,0.09,0.03,0.95,0.96,0.97
6:7:27:33:275862,5.57,2.92,-122.83,0.11,0.03,0.97,0.98,0.96
6:7:27:33:275958,6.48,3.29,-124.65,0.12,0.03,0.98,0.99,0.98
6:7:27:33:276054,6.58,3.04,-126.83,0.08,0.04,1.05,1.05,1.01
6:7:27:33:276150,6.23,1.0,-129.33,-0.06,0.16,1.15,1.16,1.07
6:7:27:33:276246,4.66,-2.85,-130.96,-0.11,0.14,1.13,1.14,1.12
6:7:27:34:276653,2.12,-4.01,-124.57,-0.09,-0.08,0.92,0.93,1.08
6:7:27:34:276764,2.05,-3.32,-123.0,-0.11,-0.08,1.02,1.03,1.03
6:7:27:34:276861,0.76,-2.35,-124.79,-0.2,0.05,1.19,1.21,1.06
6:7:27:34:276957,-2.99,1.26,-127.05,0.05,0.06,1.2,1.2,1.15
6:7:27:34:277069,-2.07,2.69,-128.04,0.05,0.14,0.79,0.81,1.07
6:7:27:34:277149,-1.84,2.28,-126.36,-0.01,0.07,0.78,0.79,0.93
6:7:27:34:277245,0.13,1.6,-127.36,0.04,-0.03,0.81,0.81,0.8
6:7:27:35:277666,1.32,-5.86,-123.85,-0.2,0.19,0.79,0.84,0.81
6:7:27:35:277761,-1.82,-5.42,-117.9,-0.13,0.12,0.7,0.72,0.79
6:7:27:35:277857,0.3,-2.53,-114.92,-0.07,-0.09,0.83,0.83,0.8
6:7:27:35:277953,5.88,-0.53,-115.55,0.03,-0.05,0.99,0.99,0.85
6:7:27:35:278049,2.61,-6.18,-117.23,-0.26,0.14,1.14,1.18,1.0
6:7:27:35:278146,-1.44,-4.68,-119.71,-0.09,0.16,1.32,1.33,1.17
6:7:27:35:278257,1.49,-3.63,-120.61,-0.04,0.35,0.77,0.85,1.12
6:7:27:36:278654,0.52,-7.95,-127.2,-0.21,-0.04,1.13,1.15,1.11
6:7:27:36:278767,-0.59,-8.67,-125.72,-0.17,0.07,1.2,1.22,1.07
6:7:27:36:278848,3.74,-9.19,-122.31,-0.21,0.18,0.98,1.02,1.13
6:7:27:36:279077,4.98,-11.13,-117.1,-0.15,0.16,0.72,0.75,1.0
6:7:27:36:279093,-0.14,-10.59,-112.57,-0.02,-0.01,0.74,0.74,0.84
6:7:27:36:279173,-0.04,-10.59,-111.92,-0.18,0.09,1.12,1.13,0.88
6:7:27:36:279270,1.72,-10.4,-116.23,-0.18,0.04,1.11,1.12,1.0
6:7:27:37:279659,8.22,-14.62,-132.56,-0.12,0.09,0.79,0.8,1.02
6:7:27:37:279755,17.52,-29.19,-141.07,-0.64,0.18,0.72,0.98,0.97
6:7:27:37:279867,26.35,-42.23,-145.69,-0.78,0.29,0.66,1.06,0.95
6:7:27:37:279963,40.78,-49.59,-152.2,-1.02,0.66,0.45,1.3,1.11
6:7:27:37:280075,39.98,-54.91,-147.46,-0.95,0.51,0.39,1.15,1.17
6:7:27:37:280155,28.18,-57.53,-139.04,-0.64,0.25,0.33,0.76,1.07
6:7:27:37:280268,16.15,-55.95,-130.97,-0.63,0.27,0.37,0.78,0.9
6:7:27:38:280667,9.08,-52.39,-140.04,-0.61,0.13,0.47,0.78,0.77
6:7:27:38:280747,14.28,-48.35,-145.58,-0.64,-0.01,0.44,0.78,0.78
6:7:27:38:280874,13.7,-45.98,-147.43,-0.7,0.1,0.64,0.96,0.84
6:7:27:38:280954,16.1,-43.33,-149.7,-0.94,0.32,0.73,1.24,0.99
6:7:27:38:281051,18.94,-36.86,-148.12,-0.76,0.47,0.81,1.21,1.13
6:7:27:38:281148,23.64,-33.06,-147.31,-0.58,0.38,0.79,1.05,1.16
6:7:27:38:281259,26.32,-30.38,-144.02,-0.4,0.3,0.63,0.8,1.02
6:7:27:39:281656,20.72,-30.07,-139.73,-0.42,0.49,0.79,1.02,0.96
6:7:27:39:281753,24.73,-30.45,-143.97,-0.43,0.46,0.67,0.92,0.91
6:7:27:39:281864,26.88,-32.43,-147.72,-0.35,0.12,0.43,0.57,0.84
6:7:27:39:281976,27.17,-36.51,-151.96,-0.59,0.31,0.74,0.99,0.83
6:7:27:39:282072,24.8,-38.78,-152.57,-0.95,0.36,0.89,1.35,0.97
6:7:27:39:282168,24.53,-38.52,-148.18,-0.86,0.49,0.81,1.28,1.21
6:7:27:39:282281,25.5,-39.31,-142.88,-0.77,0.38,0.55,1.03,1.22
6:7:27:40:282648,27.11,-30.17,-131.89,-0.53,0.5,0.76,1.05,1.12
6:7:27:40:282760,32.02,-25.58,-140.67,-0.5,0.75,0.91,1.28,1.12
6:7:27:40:282872,33.62,-25.24,-145.36,-0.44,0.67,0.74,1.09,1.14
6:7:27:40:283016,36.26,-25.33,-148.26,-0.3,0.27,0.45,0.61,0.99
6:7:27:40:283080,33.97,-26.54,-149.23,-0.46,0.27,0.66,0.85,0.85
6:7:27:40:283160,32.32,-29.15,-150.53,-0.71,0.31,0.93,1.21,0.89
6:7:27:40:283272,31.38,-33.12,-145.71,-0.87,0.81,1.02,1.57,1.21
6:7:27:41:283656,12.72,-32.73,-118.29,-0.49,0.27,0.9,1.06,1.28
6:7:29:6:368704,57.57,-57.41,-150.28,-0.86,0.44,0.3,1.01,1.0
6:7:29:6:368817,55.62,-56.66,-148.7,-0.84,0.46,0.31,1.0,1.0
6:7:29:6:368912,54.21,-56.0,-147.75,-0.82,0.46,0.33,1.0,1.0
6:7:29:6:369024,53.94,-55.32,-147.76,-0.81,0.44,0.34,0.99,1.0
6:7:29:6:369120,54.33,-55.11,-148.22,-0.83,0.47,0.35,1.01,1.0
6:7:29:6:369216,54.56,-54.63,-148.54,-0.81,0.46,0.34,0.99,1.0
6:7:29:7:369712,71.77,-51.98,-161.63,-0.82,0.63,0.21,1.05,1.02
6:7:29:7:369809,71.02,-50.22,-160.4,-0.79,0.62,0.26,1.04,1.03
6:7:29:7:369920,67.09,-49.2,-155.56,-0.83,0.68,0.25,1.1,1.06
6:7:29:7:370016,63.87,-48.43,-151.37,-0.78,0.6,0.22,1.01,1.05
6:7:29:7:370113,62.58,-47.37,-149.07,-0.79,0.5,0.31,0.99,1.03
6:7:29:7:370224,60.71,-49.18,-145.77,-0.83,0.52,0.31,1.03,1.01
6:7:29:8:370624,57.66,-51.1,-143.49,-0.81,0.6,0.33,1.05,1.02
6:7:29:8:370720,55.21,-51.21,-143.19,-0.78,0.47,0.37,0.98,1.02
6:7:29:8:370816,53.22,-51.47,-143.25,-0.75,0.55,0.35,1.0,1.01
6:7:29:8:370896,54.2,-50.42,-145.19,-0.7,0.53,0.37,0.95,0.98
6:7:29:8:371008,56.44,-50.73,-147.61,-0.75,0.6,0.42,1.05,1.0
6:7:29:8:371104,60.13,-46.91,-151.62,-0.72,0.65,0.5,1.09,1.03
6:7:29:8:371200,59.5,-46.11,-151.55,-0.67,0.59,0.41,0.98,1.04
6:7:29:9:371712,56.71,-51.24,-147.27,-0.84,0.57,0.33,1.07,1.05
6:7:29:9:371807,55.83,-51.12,-145.2,-0.75,0.51,0.37,0.98,1.01
6:7:29:9:371919,53.71,-51.53,-143.74,-0.8,0.49,0.37,1.01,1.02
6:7:29:9:372032,53.4,-51.59,-143.45,-0.8,0.5,0.35,1.0,1.0
6:7:29:9:372127,54.68,-51.23,-144.69,-0.76,0.46,0.37,0.96,0.99
6:7:29:9:372223,57.31,-52.28,-146.54,-0.8,0.51,0.35,1.01,0.99
6:7:29:10:372623,69.94,-53.49,-155.63,-0.82,0.54,0.23,1.01,1.0
6:7:29:10:372719,70.83,-53.54,-156.89,-0.8,0.58,0.23,1.01,1.01
6:7:29:10:372816,71.44,-53.52,-158.02,-0.79,0.58,0.23,1.0,1.01
6:7:29:10:372911,70.68,-53.96,-157.79,-0.83,0.56,0.2,1.02,1.01
6:7:29:10:373024,70.62,-53.82,-158.1,-0.81,0.56,0.21,1.01,1.01
6:7:29:10:373119,70.41,-53.6,-157.88,-0.81,0.56,0.21,1.01,1.01
6:7:29:10:373216,70.97,-52.5,-158.46,-0.8,0.58,0.2,1.01,1.01
6:7:29:11:373710,64.76,-53.02,-152.46,-0.81,0.55,0.25,1.01,1.01
6:7:29:11:373822,65.81,-53.42,-153.05,-0.8,0.54,0.25,1.0,1.01
6:7:29:11:373919,66.92,-53.97,-153.56,-0.81,0.55,0.24,1.01,1.01
6:7:29:11:374030,67.12,-54.78,-153.51,-0.84,0.52,0.24,1.01,1.01
6:7:29:11:374126,67.14,-55.36,-152.92,-0.84,0.54,0.24,1.02,1.02
6:7:29:11:374221,67.13,-55.4,-152.24,-0.83,0.54,0.24,1.02,1.02
6:7:29:12:374626,68.4,-57.12,-154.79,-0.85,0.51,0.21,1.01,1.02
6:7:29:12:374707,68.32,-57.4,-155.67,-0.85,0.49,0.21,1.0,1.01
6:7:29:12:374819,68.67,-57.56,-156.69,-0.86,0.51,0.2,1.02,1.01
6:7:29:12:374915,68.39,-57.57,-157.02,-0.85,0.51,0.21,1.01,1.01
6:7:29:12:375011,68.04,-57.43,-157.12,-0.85,0.51,0.21,1.01,1.02
6:7:29:12:375122,67.75,-57.32,-157.23,-0.85,0.5,0.21,1.01,1.01
6:7:29:12:375218,67.55,-57.24,-157.26,-0.85,0.51,0.22,1.01,1.01
6:7:29:13:375715,65.5,-56.87,-154.93,-0.85,0.5,0.24,1.01,1.01
6:7:29:13:375811,65.23,-56.88,-154.52,-0.85,0.5,0.23,1.01,1.01
6:7:29:13:375906,65.22,-56.92,-154.34,-0.85,0.5,0.23,1.02,1.01
6:7:29:13:376018,65.04,-56.94,-154.05,-0.84,0.49,0.23,1.0,1.01
6:7:29:13:376130,64.88,-56.88,-153.75,-0.85,0.5,0.24,1.01,1.01
6:7:29:13:376226,64.78,-56.84,-153.55,-0.85,0.5,0.24,1.01,1.01
6:7:29:14:376602,66.25,-56.78,-155.18,-0.84,0.5,0.24,1.01,1.01
6:7:29:14:376714,66.94,-56.87,-156.15,-0.85,0.5,0.23,1.01,1.01
6:7:29:14:376810,67.36,-56.93,-156.93,-0.85,0.5,0.22,1.01,1.01
6:7:29:14:376921,67.68,-57.03,-157.7,-0.85,0.51,0.22,1.01,1.01
6:7:29:14:377017,67.55,-57.03,-157.93,-0.84,0.51,0.22,1.01,1.01
6:7:29:14:377114,67.29,-56.92,-157.92,-0.85,0.51,0.22,1.01,1.01
6:7:29:14:377209,66.97,-56.87,-157.86,-0.85,0.51,0.22,1.01,1.01
6:7:29:15:377721,66.58,-56.28,-157.46,-0.84,0.51,0.22,1.01,1.01
6:7:29:15:377817,66.72,-55.94,-157.71,-0.84,0.51,0.23,1.01,1.01
6:7:29:15:377929,66.63,-55.56,-157.78,-0.84,0.52,0.23,1.01,1.01
6:7:29:15:378009,66.61,-55.15,-157.89,-0.82,0.53,0.24,1.01,1.01
6:7:29:15:378121,66.71,-54.61,-157.98,-0.81,0.55,0.25,1.01,1.01
6:7:29:15:378217,66.74,-54.49,-157.88,-0.82,0.55,0.25,1.02,1.01
6:7:29:16:378629,69.57,-54.84,-156.68,-0.81,0.55,0.17,0.99,1.01
6:7:29:16:378725,73.76,-55.83,-157.6,-0.91,0.44,0.2,1.03,1.01
6:7:29:16:378837,73.47,-58.33,-153.76,-0.97,0.4,0.15,1.06,1.03
6:7:29:16:378918,69.4,-59.63,-146.07,-0.89,0.48,0.15,1.02,1.04
6:7:29:16:379013,64.08,-58.11,-137.65,-1.01,0.34,0.23,1.09,1.06
6:7:29:16:379125,54.39,-55.04,-126.35,-0.88,0.39,0.29,1.01,1.04
6:7:29:16:379222,42.39,-52.4,-113.46,-0.81,0.39,0.37,0.97,1.02
6:7:29:17:379717,-2.43,-36.36,-54.92,-0.48,0.14,0.81,0.95,0.98
6:7:29:17:379814,-8.69,-31.11,-47.92,-0.26,0.21,0.86,0.92,0.95
6:7:29:17:379925,-6.08,-25.58,-60.78,-0.11,0.02,0.92,0.92,0.93
6:7:29:17:380037,-1.54,-19.2,-75.62,-0.03,-0.06,0.96,0.96,0.93
6:7:29:17:380118,-1.88,-13.43,-72.53,-0.05,0.01,1.04,1.04,0.97
6:7:29:17:380213,-1.38,-11.15,-67.5,-0.05,0.12,1.07,1.08,1.03
6:7:29:18:380603,1.18,-2.55,-88.97,-0.06,0.0,0.96,0.96,1.03
6:7:29:18:380698,2.99,-0.6,-89.13,-0.01,0.08,0.85,0.85,0.97
6:7:29:18:380811,3.86,-4.3,-92.4,-0.04,0.05,1.06,1.06,0.96
6:7:29:18:380906,4.91,-8.5,-94.05,-0.08,0.08,0.97,0.97,0.96
6:7:29:18:381002,4.82,-9.79,-99.29,-0.05,0.09,1.01,1.02,1.02
6:7:29:18:381113,3.59,-9.92,-106.12,-0.02,0.1,1.11,1.11,1.03
6:7:29:18:381210,2.19,-9.04,-111.47,-0.03,0.05,0.88,0.88,1.0
6:7:29:19:381615,6.2,-7.77,-125.77,-0.06,-0.01,1.15,1.16,1.05
6:7:29:19:381727,5.8,-9.97,-124.53,-0.14,-0.01,1.05,1.06,1.03
6:7:29:19:381822,4.44,-9.44,-120.98,-0.15,-0.01,1.06,1.07,1.1
6:7:29:19:381919,1.7,-4.7,-121.22,-0.1,0.13,1.06,1.07,1.07
6:7:29:19:382014,-5.79,4.46,-124.72,0.04,0.03,0.89,0.89,1.01
6:7:29:19:382111,-6.61,8.08,-126.59,0.02,0.07,0.77,0.78,0.91
6:7:29:19:382206,-3.68,8.82,-128.57,-0.02,0.03,0.88,0.88,0.85
6:7:29:20:382613,11.6,-2.89,-122.97,-0.19,0.28,0.93,0.99,0.88
6:7:29:20:382705,-3.15,9.61,-131.01,0.23,-0.06,0.9,0.93,0.93
6:7:29:20:382818,-3.37,7.02,-130.31,-0.05,0.17,0.78,0.8,0.91
6:7:29:20:382928,-4.51,11.4,-123.17,0.13,-0.02,0.83,0.85,0.86
6:7:29:20:382994,3.71,4.94,-113.39,-0.12,0.12,0.95,0.96,0.87
6:7:29:20:383121,8.33,-2.14,-115.69,-0.09,-0.03,1.05,1.05,0.95
6:7:29:20:383233,13.32,-9.35,-118.64,-0.13,0.03,1.1,1.11,1.04
6:7:29:21:383697,0.34,8.39,-113.25,-0.03,0.04,0.92,0.92,1.03
6:7:29:21:383808,4.83,3.55,-116.07,-0.1,0.06,0.99,0.99,1.01
6:7:29:21:383904,7.46,-2.08,-125.31,-0.12,0.02,1.14,1.15,1.02
6:7:29:21:384000,8.04,-5.5,-130.14,0.01,0.05,1.08,1.08,1.07
6:7:29:21:384096,7.63,-7.71,-127.96,0.01,0.22,0.97,1.0,1.08
6:7:29:21:384208,5.34,-5.87,-128.27,0.03,0.2,0.95,0.97,1.02
6:7:29:22:384724,-7.08,-3.77,-134.58,-0.14,-0.06,0.99,1.0,0.99
6:7:29:22:384821,-8.85,-6.28,-132.71,-0.13,-0.04,0.85,0.86,0.94
6:7:29:22:384900,-13.59,-5.04,-130.65,-0.14,-0.14,0.92,0.94,0.94
6:7:29:22:384996,-16.67,-6.27,-124.93,-0.13,-0.27,0.99,1.03,0.95
6:7:29:22:385093,-16.86,-8.33,-119.18,-0.21,-0.01,0.93,0.96,0.98
6:7:29:22:385204,-11.01,-8.58,-130.26,-0.21,-0.15,1.08,1.11,1.03
6:7:29:23:385723,30.19,-13.75,-147.03,-0.34,0.65,0.86,1.13,1.07
6:7:29:23:385818,45.5,-10.61,-145.72,-0.24,0.67,0.73,1.02,1.09
6:7:29:23:385915,61.62,-7.03,-143.45,0.03,0.92,0.44,1.02,1.06
6:7:29:23:386026,69.16,-7.75,-142.82,-0.18,0.79,0.28,0.86,0.97
6:7:29:23:386122,70.17,-9.69,-139.43,-0.17,0.9,0.17,0.94,0.94
6:7:29:23:386202,72.35,-10.52,-139.36,-0.25,0.99,0.21,1.04,0.95
6:7:29:24:386602,77.31,-9.85,-143.76,-0.22,0.9,0.23,0.95,0.98
6:7:29:24:386714,83.98,-8.14,-148.58,-0.2,0.93,0.07,0.95,0.98
6:7:29:24:386827,83.65,-9.32,-148.62,-0.26,0.93,0.07,0.97,0.96
6:7:29:24:386906,82.86,-12.76,-147.46,-0.21,0.96,0.03,0.99,0.97
6:7:29:24:387018,82.46,-13.92,-149.88,-0.18,0.86,0.1,0.88,0.95
6:7:29:24:387114,83.54,-16.2,-152.7,-0.37,0.95,-0.01,1.02,0.96
6:7:29:24:387210,82.58,-17.91,-156.12,-0.29,1.06,0.01,1.1,1.0
6:7:29:25:387622,86.3,-18.16,-161.68,-0.33,0.84,-0.07,0.91,1.01
6:7:29:25:387719,86.32,-19.59,-161.67,-0.35,1.02,0.07,1.08,1.03
6:7:29:25:387815,87.83,-20.72,-164.96,-0.43,0.85,-0.17,0.96,0.98
6:7:29:25:387911,86.31,-25.02,-165.35,-0.42,1.15,0.03,1.23,1.09
6:7:29:25:388008,81.65,-25.81,-163.55,-0.53,0.9,0.27,1.07,1.09
6:7:29:25:388102,74.56,-27.8,-158.24,-0.47,0.83,0.22,0.98,1.1
6:7:29:25:388215,71.58,-29.8,-155.15,-0.34,0.86,0.06,0.93,1.0
6:7:29:26:388610,81.94,-35.54,-157.91,-0.42,0.89,0.15,1.0,0.97
6:7:29:26:388704,91.21,-30.81,-159.86,-0.43,0.72,-0.06,0.84,0.92
6:7:29:26:388800,94.95,-32.54,-164.4,-0.55,0.94,-0.16,1.11,0.98
6:7:29:26:388895,101.41,-30.94,-169.99,-0.67,0.81,-0.11,1.06,1.0
6:7:29:26:389007,105.98,-29.12,-173.9,-0.43,0.8,-0.24,0.94,1.03
6:7:29:26:389103,106.5,-28.31,-174.43,-0.23,0.96,-0.31,1.04,1.01
6:7:29:26:389215,103.72,-28.66,-173.6,-0.46,0.83,-0.13,0.96,0.98
6:7:29:27:389620,107.01,-27.99,176.7,-0.5,0.94,-0.35,1.12,1.04
6:7:29:27:389701,102.39,-31.04,174.79,-0.66,0.83,-0.12,1.06,1.05
6:7:29:27:389796,95.31,-34.6,-179.7,-0.52,0.91,0.08,1.05,1.08
6:7:29:27:389925,91.0,-35.47,-175.47,-0.54,0.9,0.01,1.05,1.06
6:7:29:27:390004,95.57,-31.54,-178.18,-0.45,0.79,-0.07,0.91,1.01
6:7:29:27:390100,96.58,-33.93,178.16,-0.82,0.86,0.07,1.19,1.05
6:7:29:27:390211,99.29,-33.42,-178.63,-0.83,0.78,-0.23,1.16,1.09
6:7:29:28:390611,107.23,-30.75,179.59,-0.52,0.85,-0.29,1.04,1.13
6:7:29:28:390708,103.06,-33.16,-178.98,-0.62,0.86,-0.18,1.07,1.09
6:7:29:28:390805,100.71,-33.89,-177.74,-0.66,0.87,-0.14,1.1,1.07
6:7:29:28:390900,100.32,-33.28,-176.83,-0.5,0.77,-0.12,0.93,1.03
6:7:29:28:391012,101.65,-32.65,-176.7,-0.45,0.8,-0.22,0.94,0.99
6:7:29:28:391108,101.14,-33.29,-177.0,-0.6,0.91,-0.13,1.1,0.99
6:7:29:28:391204,94.29,-35.35,-174.68,-0.6,0.77,0.01,0.98,1.01
6:7:29:29:391616,94.95,-33.18,-176.45,-0.54,0.71,0.03,0.89,0.99
6:7:29:29:391712,94.65,-34.14,-178.57,-0.6,1.12,-0.09,1.27,1.05
6:7:29:29:391809,89.42,-41.05,-175.37,-0.69,0.76,-0.07,1.03,1.07
6:7:29:29:391905,83.39,-49.96,-173.94,-0.86,0.69,0.1,1.1,1.13
6:7:29:29:392000,82.67,-53.81,-176.15,-0.77,0.6,0.09,0.98,1.04
6:7:29:29:392097,88.0,-53.03,-176.87,-0.81,0.68,-0.12,1.06,1.05
6:7:29:29:392207,91.97,-48.77,-177.61,-0.81,0.7,-0.16,1.08,1.04
6:7:29:30:392608,102.31,-31.13,-174.74,-0.49,0.85,-0.1,0.99,1.04
6:7:29:30:392720,102.33,-32.14,-173.42,-0.55,0.92,-0.25,1.1,1.06
6:7:29:30:392817,102.63,-34.05,-173.6,-0.6,0.87,-0.26,1.09,1.06
6:7:29:30:392913,101.08,-35.07,-172.66,-0.42,0.8,-0.09,0.9,1.03
6:7:29:30:393008,103.32,-34.33,-177.57,-0.45,0.81,-0.08,0.93,0.97
6:7:29:30:393104,103.06,-34.06,179.06,-0.48,0.98,-0.14,1.1,0.98
6:7:29:30:393200,98.33,-36.54,179.59,-0.71,0.8,-0.08,1.07,1.03
6:7:29:31:393607,109.73,-32.26,-178.61,-0.55,0.84,-0.65,1.2,1.12
6:7:29:31:393719,109.79,-32.68,178.8,-0.56,0.79,-0.26,1.0,1.09
6:7:29:31:393815,105.24,-33.78,179.67,-0.54,0.86,-0.1,1.02,1.07
6:7:29:31:393910,99.42,-34.43,-179.37,-0.54,0.85,0.13,1.01,1.01
6:7:29:31:394007,96.17,-34.94,-178.06,-0.56,0.91,-0.17,1.08,1.04
6:7:29:31:394102,93.62,-35.24,-176.95,-0.62,0.86,-0.06,1.06,1.05
6:7:29:31:394199,89.09,-36.44,-175.72,-0.55,0.79,0.12,0.97,1.04
6:7:29:32:394625,87.18,-43.69,-179.17,-0.66,0.84,-0.33,1.12,1.05
6:7:29:32:394722,86.2,-45.4,178.32,-0.82,0.69,0.03,1.07,1.05
6:7:29:32:394818,88.18,-43.57,177.02,-0.66,0.76,0.06,1.0,1.07
6:7:29:32:394913,87.58,-44.94,178.34,-0.81,0.77,-0.03,1.12,1.06
6:7:29:32:395010,89.19,-43.98,179.78,-0.68,0.77,-0.13,1.04,1.05
6:7:29:32:395106,91.13,-42.37,-179.04,-0.68,0.74,-0.08,1.01,1.05
6:7:29:32:395201,91.75,-41.42,-178.8,-0.63,0.75,-0.0,0.98,1.01
6:7:29:33:395622,82.6,-41.59,-170.95,-0.62,0.75,0.1,0.98,0.99
6:7:29:33:395702,82.58,-41.86,-171.73,-0.72,0.91,-0.02,1.16,1.04
6:7:29:33:395798,80.29,-42.68,-169.64,-0.74,0.73,0.09,1.04,1.06
6:7:29:33:395895,81.04,-42.5,-168.92,-0.6,0.74,0.07,0.96,1.05
6:7:29:33:395990,77.92,-44.75,-169.83,-0.68,0.61,0.18,0.93,0.98
6:7:29:33:396118,82.69,-44.29,-173.52,-0.68,0.74,-0.12,1.01,0.97
6:7:29:33:396215,84.95,-46.1,-175.59,-0.7,0.58,-0.07,0.91,0.95
6:7:29:34:396612,93.76,-45.25,-175.67,-0.69,0.7,-0.14,0.99,0.97
6:7:29:34:396709,94.95,-45.21,-175.49,-0.67,0.74,-0.06,0.99,0.97
6:7:29:34:396804,93.61,-45.2,-175.0,-0.7,0.69,0.1,0.99,0.99
6:7:29:34:396900,90.38,-45.56,-173.03,-0.72,0.64,0.21,0.99,0.99
6:7:29:34:397012,89.81,-45.63,-172.6,-0.75,0.74,-0.03,1.05,1.01
6:7:29:34:397109,93.44,-43.74,-175.46,-0.69,0.74,-0.13,1.02,1.02
6:7:29:34:397205,94.61,-43.14,-176.47,-0.69,0.78,-0.07,1.04,1.04
6:7:29:35:397625,81.59,-48.12,-173.81,-0.78,0.68,-0.1,1.04,1.03
6:7:29:35:397705,85.85,-48.07,-175.91,-0.76,0.61,0.04,0.97,1.02
6:7:29:35:397801,87.03,-49.15,-175.69,-0.8,0.66,0.04,1.03,1.01
6:7:29:35:397896,87.3,-50.16,-174.65,-0.83,0.73,-0.03,1.1,1.04
6:7:29:35:397992,87.73,-49.7,-173.19,-0.81,0.67,-0.09,1.06,1.06
6:7:29:35:398104,90.78,-47.74,-172.79,-0.71,0.65,-0.09,0.97,1.04
6:7:29:35:398201,91.58,-46.97,-173.36,-0.69,0.65,0.18,0.96,0.99
6:7:29:36:398616,80.13,-49.29,-166.38,-0.75,0.65,0.29,1.03,0.99
6:7:29:36:398728,74.97,-51.56,-166.36,-0.85,0.64,0.19,1.08,1.02
6:7:29:36:398808,77.14,-51.26,-169.15,-0.82,1.04,-0.2,1.34,1.15
6:7:29:36:398905,79.54,-52.47,-171.93,-0.76,0.61,-0.35,1.04,1.15
6:7:29:36:399017,83.84,-52.55,-175.31,-0.81,0.54,-0.11,0.98,1.12
6:7:29:36:399113,86.21,-52.38,-173.54,-0.84,0.67,-0.2,1.09,1.04
6:7:29:36:399208,90.72,-49.07,-172.88,-0.73,0.6,-0.14,0.96,1.01
6:7:29:37:399623,87.24,-46.64,-167.15,-0.75,0.68,-0.01,1.01,1.02
6:7:29:37:399704,90.3,-45.75,-168.07,-0.73,0.64,0.04,0.97,0.98
6:7:29:37:399800,92.39,-45.47,-167.0,-0.71,0.76,-0.07,1.04,1.01
6:7:29:37:399911,92.13,-45.48,-168.07,-0.7,0.75,-0.04,1.03,1.01
6:7:29:37:400007,90.94,-46.79,-171.1,-0.77,0.74,0.02,1.07,1.04
6:7:29:37:400104,88.44,-47.68,-172.4,-0.75,0.72,-0.09,1.05,1.05
6:7:29:37:400199,88.4,-47.67,-174.46,-0.82,0.69,-0.12,1.08,1.06
6:7:29:38:400627,84.8,-48.96,178.63,-0.85,0.64,0.16,1.07,1.06
6:7:29:38:400708,79.77,-50.5,-175.85,-0.86,0.6,0.16,1.06,1.07
6:7:29:38:400804,77.13,-51.42,-171.7,-0.8,0.59,0.13,1.0,1.04
6:7:29:38:400916,77.13,-52.26,-170.72,-0.86,0.56,0.14,1.03,1.03
6:7:29:38:401012,76.55,-52.7,-170.32,-0.79,0.57,0.18,1.0,1.01
6:7:29:38:401107,74.34,-53.3,-169.05,-0.82,0.57,0.13,1.01,1.01
6:7:29:38:401204,74.2,-52.7,-170.28,-0.78,0.65,0.1,1.02,1.01
6:7:29:39:401611,86.04,-48.17,179.72,-0.73,0.76,-0.03,1.06,1.03
6:7:29:39:401692,84.12,-49.75,-179.95,-0.94,0.57,0.18,1.12,1.07
6:7:29:39:401803,78.83,-50.82,-174.29,-0.76,0.68,0.08,1.02,1.07
6:7:29:39:401915,78.63,-49.67,-173.73,-0.76,0.61,0.07,0.98,1.04
6:7:29:39:402011,78.0,-48.95,-173.44,-0.76,0.64,0.11,1.0,1.0
6:7:29:39:402123,78.12,-48.62,-174.4,-0.93,0.75,0.09,1.2,1.06
